Date,SCHD,SWPPX,SCHG,QQQM,PLTR,MSTR,SOFI,MSFT,BRK-B,GOOG,JPM,MRK,LULU,UNH
1999-06-09,,12.808792114257812,,,,11.625,,25.275314331054688,47.20000076293945,,23.294849395751957,26.58472442626953,,6.372520446777344
1999-06-10,,12.65854549407959,,,,11.625,,24.52684593200684,46.619998931884766,,23.077863693237305,25.823806762695312,,6.551767826080322
1999-06-11,,12.570899963378906,,,,11.5625,,23.989482879638672,46.43999862670898,,23.11732292175293,25.32445335388184,,6.897900104522705
1999-06-14,,12.577157020568848,,,,11.75,,23.816755294799805,45.97999954223633,,23.275123596191406,25.20555877685547,,6.873173236846924
1999-06-15,,12.64602756500244,,,,12.0625,,23.855133056640625,46.29999923706055,,23.70907020568848,25.72869873046875,,6.8669939041137695
1999-06-16,,12.92774486541748,,,,12.5,,24.872299194335938,46.5,,25.36593246459961,26.109161376953125,,6.749557018280029
1999-06-17,,13.021649360656738,,,,12.46875,,25.44804573059082,46.43999862670898,,25.070072174072266,26.44204330444336,,6.650660991668701
1999-06-18,,13.052952766418455,,,,12.9375,,26.10055160522461,45.5,,25.28704071044922,26.251821517944336,,6.6135783195495605
1999-06-21,,13.109295845031738,,,,14.0,,27.30961799621582,45.79999923706055,,26.35218048095703,26.41827392578125,,6.508502006530762
1999-06-22,,12.984086036682127,,,,14.40625,,26.56117248535156,44.93999862670898,,25.799894332885746,26.537172317504883,,6.378700733184815
1999-06-23,,12.952783584594728,,,,15.0,,26.407623291015625,45.2599983215332,,25.32648468017578,25.823806762695312,,6.323071479797363
1999-06-24,,12.79001235961914,,,,15.75,,25.98540496826172,44.70000076293945,,25.247594833374023,26.22804450988769,,6.187092304229736
1999-06-25,,12.783754348754885,,,,16.75,,26.08136367797852,44.58000183105469,,25.622358322143555,26.20426750183105,,5.9769439697265625
1999-06-28,,12.940263748168944,,,,15.875,,26.63792991638184,44.400001525878906,,26.07602310180664,26.65606689453125,,6.236542224884033
1999-06-29,,13.1343355178833,,,,16.3125,,27.021751403808597,44.84000015258789,,26.07602310180664,27.202974319458008,,6.391063690185547
1999-06-30,,13.340929985046388,,,,18.9375,,27.69345092773437,44.79999923706055,,27.2989559173584,28.01145362854004,,6.193274021148682
1999-07-01,,13.422316551208496,,,,19.3125,,28.000524520874023,44.91999816894531,,27.250593185424805,28.62970924377441,,6.020206451416016
1999-07-02,,13.522480964660645,,,,18.5625,,28.250019073486328,45.560001373291016,,26.9731388092041,28.62970924377441,,6.088200569152832
1999-07-06,,13.491177558898926,,,,17.65625,,27.501537322998047,45.97999954223633,,27.290233612060547,28.130352020263672,,6.180912017822266
1999-07-07,,13.572564125061035,,,,17.96875,,28.345972061157227,46.380001068115234,,26.83440589904785,28.41569328308105,,6.014030456542969
1999-07-08,,13.56004238128662,,,,18.75,,28.422740936279297,46.380001068115234,,27.111854553222656,28.653493881225582,,6.038753509521484
1999-07-09,,13.647690773010254,,,,20.0625,,28.63384246826172,45.81999969482422,,27.012775421142575,28.60592269897461,,5.989304542541504
1999-07-12,,13.603867530822754,,,,20.75,,28.921720504760746,45.68000030517578,,26.675857543945312,28.53458023071289,,5.742067337036133
1999-07-13,,13.553780555725098,,,,21.3125,,28.748994827270508,45.41999816894531,,26.25967025756836,28.391921997070312,,5.791515350341797
1999-07-14,,13.597603797912598,,,,21.0,,29.15202522277832,45.720001220703125,,25.92275619506836,27.67854118347168,,5.531918525695801
1999-07-15,,13.710291862487791,,,,21.5,,28.979293823242188,45.59999847412109,,26.04166030883789,27.773683547973636,,6.026390552520752
1999-07-16,,13.797937393188477,,,,20.0625,,30.5338191986084,45.58000183105469,,25.94256019592285,27.06029891967773,,6.051112174987793
1999-07-19,,13.685251235961914,,,,18.9375,,30.207565307617188,45.36000061035156,,26.04166030883789,26.870067596435547,,5.970762729644775
1999-07-20,,13.391011238098145,,,,18.8125,,28.65304374694824,45.040000915527344,,25.645286560058597,26.13292694091797,,6.193274021148682
1999-07-21,,13.409797668457031,,,,19.21875,,29.07526016235352,44.86000061035156,,25.784011840820312,26.13292694091797,,6.100560188293457
1999-07-22,,13.234500885009766,,,,20.375,,27.962133407592773,44.65999984741211,,26.4182186126709,26.394506454467773,,6.180912017822266
1999-07-23,,13.196939468383787,,,,20.3125,,27.712650299072266,44.29999923706055,,25.863279342651367,26.251821517944336,,6.156188488006592
1999-07-26,,13.109295845031738,,,,18.6875,,26.90660285949707,43.959999084472656,,26.27947807312012,25.99026298522949,,6.527043342590332
1999-07-27,,13.253281593322754,,,,18.71875,,27.271244049072266,43.77999877929688,,26.556943893432617,26.156709671020508,,6.304529666900635
1999-07-28,,13.278328895568848,,,,18.125,,27.635889053344727,43.2599983215332,,26.29929542541504,26.061595916748047,,6.3354363441467285
1999-07-29,,13.0466890335083,,,,16.71875,,26.69549560546875,43.41999816894531,,25.44710350036621,25.395797729492188,,6.150008201599121
1999-07-30,,12.921480178833008,,,,17.1875,,26.350046157836918,42.540000915527344,,24.43636131286621,25.72869873046875,,6.032571792602539
1999-08-02,,12.915223121643066,,,,16.25,,26.04298973083496,41.560001373291016,,24.812898635864254,25.633569717407227,,6.119102478027344
1999-08-03,,12.858880043029783,,,,15.71875,,26.02378845214844,41.70000076293945,,24.991273880004883,25.490890502929688,,5.667896270751953
1999-08-04,,12.70237159729004,,,,14.90625,,26.08136367797852,41.47999954223633,,24.872358322143555,24.539743423461918,,5.49483060836792
1999-08-05,,12.783754348754885,,,,15.40625,,26.33085060119629,41.84000015258789,,24.931808471679688,24.349512100219727,,6.224177837371826
1999-08-06,,12.652283668518066,,,,15.3125,,26.138935089111328,40.79999923706055,,24.02016258239746,23.707500457763672,,6.119102478027344
1999-08-09,,12.627242088317873,,,,13.21875,,25.735902786254883,40.29999923706055,,23.98052215576172,23.612377166748047,,5.970762729644775
1999-08-10,,12.470732688903809,,,,13.375,,25.467235565185547,40.720001220703125,,23.5643310546875,23.68370819091797,,5.717344284057617
1999-08-11,,12.671064376831056,,,,14.34375,,25.851072311401367,42.47999954223633,,24.396717071533203,23.18435859680176,,5.686439514160156
1999-08-12,,12.639766693115234,,,,14.625,,25.102596282958984,42.65999984741211,,24.000337600708008,23.588592529296875,,5.970762729644775
1999-08-13,,12.921480178833008,,,,15.0625,,26.00460433959961,42.08000183105469,,25.090368270874023,24.25440788269043,,6.224177837371826
1999-08-16,,12.952783584594728,,,,14.625,,25.889450073242188,41.459999084472656,,25.44710350036621,24.65865135192871,,6.2427239418029785
1999-08-17,,13.084251403808594,,,,15.5625,,25.96622467041016,41.0,,26.31913375854492,24.72997283935547,,6.279806137084961
1999-08-18,,12.977825164794922,,,,15.125,,26.10055160522461,40.459999084472656,,26.95331573486328,24.65865135192871,,6.279806137084961
1999-08-19,,12.883918762207031,,,,15.0625,,25.735902786254883,40.20000076293945,,26.14075088500977,24.920215606689453,,6.193274021148682
1999-08-20,,13.015389442443848,,,,15.625,,25.601572036743164,40.41999816894531,,26.556943893432617,25.72869873046875,,6.180912017822266
1999-08-23,,13.24075984954834,,,,16.375,,26.54195785522461,41.13999938964844,,27.17131996154785,26.65606689453125,,6.2427239418029785
1999-08-24,,13.272067070007324,,,,18.0625,,28.307588577270508,40.880001068115234,,27.448776245117188,26.251821517944336,,6.100560188293457
1999-08-25,,13.453619003295898,,,,18.75,,29.267169952392575,40.380001068115234,,27.111854553222656,26.822513580322266,,6.180912017822266
1999-08-26,,13.25954532623291,,,,19.25,,29.056062698364254,40.15999984741211,,26.636219024658203,26.18050575256348,,6.112922668457031
1999-08-27,,13.12807846069336,,,,18.0,,28.63384246826172,40.41999816894531,,26.3587589263916,25.91891860961914,,6.119102478027344
1999-08-30,,12.890182495117188,,,,17.90625,,28.326780319213867,40.08000183105469,,25.823654174804688,25.91891860961914,,5.939858436584473
1999-08-31,,12.858880043029783,,,,19.875,,28.422740936279297,40.060001373291016,,26.537132263183597,25.562227249145508,,6.014030456542969
1999-09-01,,12.965302467346191,,,,20.4375,,28.36515045166016,40.459999084472656,,26.229936599731445,26.31786346435547,,6.236542224884033
1999-09-02,,12.846357345581056,,,,19.1875,,28.192428588867188,40.540000915527344,,25.605640411376957,26.079042434692383,,6.217997074127197
1999-09-03,,13.2219820022583,,,,20.6875,,29.43990135192871,40.540000915527344,,26.95331573486328,26.938793182373047,,6.323071479797363
1999-09-07,,13.153117179870604,,,,20.3125,,28.940893173217773,40.20000076293945,,25.803834915161133,26.29397392272949,,6.329253196716309
1999-09-08,,13.096771240234377,,,,20.125,,28.326780319213867,40.09999847412109,,25.92275619506836,26.437280654907227,,6.279806137084961
1999-09-09,,13.12807846069336,,,,19.9375,,28.88333320617676,40.02000045776367,,24.57508659362793,26.437280654907227,,6.125284671783447
1999-09-10,,13.165640830993652,,,,19.625,,29.17122459411621,39.79999923706055,,24.55526733398437,26.67608642578125,,5.946037292480469
1999-09-13,,13.096771240234377,,,,20.0,,28.82575035095215,39.560001373291016,,24.634544372558597,26.604442596435547,,6.00166654586792
1999-09-14,,13.021649360656738,,,,20.625,,29.190410614013672,38.86000061035156,,24.535438537597656,26.19845199584961,,6.094376564025879
1999-09-15,,12.840095520019531,,,,19.65625,,28.441919326782227,39.36000061035156,,24.55526733398437,26.007402420043945,,6.106741428375244
1999-09-16,,12.846357345581056,,,,19.75,,28.86412811279297,39.900001525878906,,24.733623504638672,26.532794952392575,,6.100560188293457
1999-09-17,,13.015389442443848,,,,20.6875,,29.612627029418945,40.15999984741211,,24.594900131225582,26.246217727661133,,6.026390552520752
1999-09-20,,13.015389442443848,,,,20.6875,,29.958066940307617,40.29999923706055,,24.872358322143555,26.795486450195312,,5.73588752746582
1999-09-21,,12.739933013916016,,,,20.34375,,29.056062698364254,40.040000915527344,,24.079612731933597,26.27009391784668,,5.748249053955078
1999-09-22,,12.771234512329102,,,,22.0,,29.497461318969727,39.119998931884766,,24.218360900878903,26.699974060058597,,5.93367338180542
1999-09-23,,12.476993560791016,,,,23.125,,28.000524520874023,38.900001525878906,,23.86161422729492,26.19845199584961,,6.020206451416016
1999-09-24,,12.44569206237793,,,,22.09375,,27.92375373840332,38.68000030517578,,23.901256561279297,25.24317169189453,,5.785335540771484
1999-09-27,,12.50829792022705,,,,22.9375,,28.07728576660156,38.09999847412109,,23.504871368408203,25.19541358947754,,5.878047943115234
1999-09-28,,12.495773315429688,,,,23.25,,28.28839683532715,37.400001525878906,,23.40578842163086,24.98047637939453,,5.9522199630737305
1999-09-29,,12.364307403564451,,,,24.71875,,27.482349395751957,37.31999969482422,,23.14814567565918,24.57449722290039,,5.983123302459717
1999-09-30,,12.502034187316896,,,,28.03125,,27.80861091613769,37.119998931884766,,23.901256561279297,24.76552963256836,,4.814931392669678
1999-10-01,,12.502034187316896,,,,28.8125,,27.631086349487305,36.720001220703125,,23.48505401611328,26.03128242492676,,4.524427890777588
1999-10-04,,12.714888572692873,,,,30.125,,28.422740936279297,37.900001525878906,,24.65209007263184,26.46116065979004,,4.178295612335205
1999-10-05,,12.683586120605469,,,,33.4375,,28.192428588867188,38.34000015258789,,24.114013671875,26.795486450195312,,4.246287345886231
1999-10-06,,12.921480178833008,,,,35.375,,28.768190383911133,38.7400016784668,,24.21366500854492,27.559720993041992,,4.252468109130859
1999-10-07,,12.846357345581056,,,,33.5625,,28.78738212585449,38.20000076293945,,23.77521324157715,27.08208465576172,,4.233925342559815
1999-10-08,,13.027912139892578,,,,34.4375,,29.15202522277832,38.36000061035156,,24.09408187866211,28.18065452575684,,4.178295612335205
1999-10-11,,13.015389442443848,,,,35.8125,,28.960105895996094,38.900001525878906,,23.536081314086918,28.7060489654541,,4.289552688598633
1999-10-12,,12.80253791809082,,,,35.0,,28.422740936279297,38.08000183105469,,23.356719970703125,28.252286911010746,,4.067039966583252
1999-10-13,,12.53333568572998,,,,34.875,,27.962133407592773,38.34000015258789,,22.699068069458008,27.703004837036133,,3.968146085739136
1999-10-14,,12.514555931091309,,,,37.25,,27.84698867797852,38.18000030517578,,22.61934280395508,27.89406967163086,,4.203019618988037
1999-10-15,,12.163973808288574,,,,38.5,,27.040945053100582,37.63999938964844,,21.204383850097656,26.84325790405273,,4.271010398864746
1999-10-18,,12.22657585144043,,,,35.3125,,26.983367919921875,37.18000030517578,,21.78232192993164,27.583606719970703,,4.369906425476074
1999-10-19,,12.29544162750244,,,,41.375,,26.50358390808105,37.52000045776367,,22.67913055419922,28.634397506713867,,4.351362705230713
1999-10-20,,12.570899963378906,,,,46.625,,28.326780319213867,37.15999984741211,,24.17380714416504,28.920997619628903,,4.561513900756836
1999-10-21,,12.514555931091309,,,,45.0625,,28.57627296447754,36.0,,24.75174903869629,30.04343605041504,,4.76548433303833
1999-10-22,,12.689848899841309,,,,45.3125,,28.461124420166016,36.18000030517578,,25.70833396911621,30.473318099975582,,4.80256986618042
1999-10-25,,12.61472225189209,,,,43.1875,,28.38435935974121,36.68000030517578,,24.85136985778809,30.019554138183597,,4.839657783508301
1999-10-26,,12.502034187316896,,,,41.625,,28.36515045166016,37.119998931884766,,24.811525344848636,29.661325454711918,,4.845836162567139
1999-10-27,,12.64602756500244,,,,42.875,,27.90456199645996,37.380001068115234,,26.38592338562012,29.732973098754883,,4.8705573081970215
1999-10-28,,13.090514183044434,,,,43.1875,,27.597492218017575,39.060001373291016,,28.239301681518555,30.33002281188965,,4.938548564910889
1999-10-29,,13.290847778320312,,,,48.3125,,28.422740936279297,41.79999923706055,,27.82078742980957,30.40167999267578,,5.111616134643555
